Ano;Mês;Semana;Data Início;Data Fim;Pesado SE;Médio SE;Leve SE;Pesado S;Médio S;Leve S;Pesado NE;Médio NE;Leve NE;Pesado N;Médio N;Leve N
2017;6;2;03/06/2017;09/06/2017;144,47;142,26;33,68;33,68;33,68;33,68;144,47;142,26;101,23;144,47;142,26;33,68
2017;6;3;10/06/2017;16/06/2017;141,74;139,88;33,68;33,68;33,68;33,68;141,74;139,88;101,23;141,74;139,88;33,68
2017;6;4;17/06/2017;23/06/2017;173,65;172;83,87;88,79;88,79;83,87;173,65;172;83,87;173,65;172;83,87
2017;6;5;24/06/2017;30/06/2017;201,07;201,07;89,66;92,45;92,45;89,66;201,07;201,07;139,88;201,07;201,07;139,88
2017;7;1;01/07/2017;07/07/2017;234,51;234,33;231,5;234,51;234,33;231,5;234,51;234,33;231,5;234,51;234,33;231,5
2017;7;2;08/07/2017;14/07/2017;255,56;255,55;249,75;255,56;255,55;249,75;255,56;255,55;249,75;255,56;255,55;249,75
2017;7;3;15/07/2017;21/07/2017;269,96;269,96;261,75;269,96;269,96;261,75;269,96;269,96;261,75;269,96;269,96;261,75
2017;7;4;22/07/2017;28/07/2017;272,74;272,74;264,53;272,74;272,74;264,53;272,74;272,74;264,53;272,74;272,74;264,53
2017;8;1;29/07/2017;04/08/2017;519,16;519,16;506,77;519,16;519,16;506,77;519,16;519,16;506,77;519,16;519,16;506,77
2017;8;2;05/08/2017;11/08/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;8;3;12/08/2017;18/08/2017;529,35;529,35;508,64;529,35;529,35;508,64;529,35;529,35;508,64;529,35;529,35;508,64
2017;8;4;19/08/2017;25/08/2017;512,35;512,35;493,79;512,35;512,35;493,79;512,35;512,35;493,79;512,35;512,35;493,79
2017;9;1;26/08/2017;01/09/2017;452,85;452,85;442,35;452,85;452,85;442,35;452,85;452,85;442,35;452,85;452,85;442,35
2017;9;2;02/09/2017;08/09/2017;499,38;499,38;488,05;499,38;499,38;488,05;499,38;499,38;488,05;499,38;499,38;488,05
2017;9;3;09/09/2017;15/09/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;9;4;16/09/2017;22/09/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;9;5;23/09/2017;29/09/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;10;1;30/09/2017;06/10/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;10;2;07/10/2017;13/10/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;10;3;14/10/2017;20/10/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;10;4;21/10/2017;27/10/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;11;1;28/10/2017;03/11/2017;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82;533,82
2017;11;2;04/11/2017;10/11/2017;493,83;493,83;464,57;493,83;493,83;464,57;493,83;493,83;464,57;493,83;493,83;464,57
2017;11;3;11/11/2017;17/11/2017;485,47;485,47;476,7;485,47;485,47;476,7;485,47;485,47;476,71;485,47;485,47;476,71
2017;11;4;18/11/2017;24/11/2017;453,51;453,51;443,38;453,51;453,51;443,38;453,51;453,51;443,38;453,51;453,51;443,38
2017;12;1;25/11/2017;01/12/2017;209,92;209,92;206,09;209,91;209,91;206,09;209,92;209,92;206,09;209,92;209,92;206,09
2017;12;2;02/12/2017;08/12/2017;221,34;221,34;218,1;221,34;221,34;218,1;221,34;221,34;218,1;221,34;221,34;218,1
2017;12;3;09/12/2017;15/12/2017;215,89;215,89;212,08;215,89;215,89;212,08;215,89;215,89;212,08;215,89;215,89;212,08
2017;12;4;16/12/2017;22/12/2017;276,82;276,82;271,76;276,82;276,82;271,76;276,82;276,82;271,76;276,82;276,82;271,76
2017;12;5;23/12/2017;29/12/2017;245,74;245,74;245,49;245,74;245,74;245,49;245,74;245,74;245,49;245,74;245,74;245,49
2018;1;1;30/12/2017;05/01/2018;198,02;198,02;193,6;201,51;201,51;197,01;183,36;183,36;181,35;169,62;169,62;166,22
2018;1;2;06/01/2018;12/01/2018;178,43;178,43;173,51;179,87;179,87;176,57;180,73;180,73;178,48;167,19;167,19;162,58
2018;1;3;13/01/2018;19/01/2018;165,4;165,4;158,66;168,31;168,31;161,46;162,64;162,64;161,04;142,56;142,56;142,05
2018;1;4;20/01/2018;26/01/2018;197,61;197,61;184,6;194,19;194,19;187,85;194,31;194,31;183,45;148,03;148,03;141,33
2018;2;1;27/01/2018;02/02/2018;179,82;179,82;166,66;151,99;155,66;146,82;183,45;183,45;163,88;79,23;79,23;77,71
2018;2;2;03/02/2018;09/02/2018;183,46;183,46;172,33;180,29;180,29;175,36;180,4;180,4;169,45;40,16;40,16;40,16
2018;2;3;10/02/2018;16/02/2018;173,01;173,01;167,11;176,05;176,05;170,05;170,12;170,12;164,32;40,16;40,16;40,16
2018;2;4;17/02/2018;23/02/2018;213,84;213,84;205,39;217,4;217,4;209;187,33;187,33;178,86;40,16;40,16;40,16
2018;3;1;24/02/2018;02/03/2018;204,9;204,9;196,86;204,9;204,9;196,86;191,13;191,13;185,88;40,16;40,16;40,16
2018;3;2;03/03/2018;09/03/2018;225,57;225,57;219,06;225,57;225,57;219,06;225,57;225,57;219,06;40,16;40,16;40,16
2018;3;3;10/03/2018;16/03/2018;239,04;239,04;230,72;239,04;239,04;230,72;239,04;239,04;230,72;40,16;40,16;40,16
2018;3;4;17/03/2018;23/03/2018;221,87;221,87;215,34;221,87;221,87;215,34;221,87;221,87;212,26;40,16;40,16;40,16
2018;3;5;24/03/2018;30/03/2018;232,78;232,78;223,03;232,78;232,78;223,03;232,78;232,78;223,03;40,16;40,16;40,16
2018;4;1;31/03/2018;06/04/2018;40,16;40,16;40,16;40,16;40,16;40,16;40,16;40,16;40,16;40,16;40,16;40,16
2018;4;2;07/04/2018;13/04/2018;87,61;87,61;79,96;87,61;87,61;79,96;106,83;106,83;106,83;76,94;76,94;79,96
2018;4;3;14/04/2018;20/04/2018;125,33;125,33;118,17;125,33;125,33;118,17;125,33;125,33;118,17;125,33;40,16;40,16
2018;4;4;21/04/2018;27/04/2018;138,72;138,72;131,04;138,72;138,72;131,04;138,72;138,72;131,04;40,16;40,16;40,16
2018;5;1;28/04/2018;04/05/2018;222,65;222,5;209,5;222,65;222,5;209,5;154,51;154,51;154,51;40,16;40,16;40,16
2018;5;2;05/05/2018;11/05/2018;312,82;312,82;293,92;312,82;312,82;293,92;154,51;154,51;154,51;40,16;40,16;40,16
2018;5;3;12/05/2018;18/05/2018;333,78;333,78;313,62;333,78;333,78;313,62;165,95;165,95;165,95;116,25;116,25;112,53
2018;5;4;19/05/2018;25/05/2018;348,43;348,43;327,41;348,43;348,43;327,41;201,88;201,88;201,88;201,88;201,88;201,88
2018;6;1;26/05/2018;01/06/2018;418,96;418,96;380,59;418,96;418,96;380,59;380,83;380,83;380,59;380,83;380,83;380,59
2018;6;2;02/06/2018;08/06/2018;457,54;457,54;411,94;457,54;457,54;411,94;321,06;321,06;321,06;321,06;321,06;321,06
2018;6;3;09/06/2018;15/06/2018;482,29;480;457,87;482,29;480;457,87;466,74;466,74;457,87;466,74;466,74;457,87
2018;6;4;16/06/2018;22/06/2018;485,85;485,85;463,6;485,85;485,85;463,6;485,85;485,85;463,6;485,85;485,85;463,6
2018;6;5;23/06/2018;29/06/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;7;1;30/06/2018;06/07/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;7;2;07/07/2018;13/07/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;7;3;14/07/2018;20/07/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;7;4;21/07/2018;27/07/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;8;1;28/07/2018;03/08/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;8;2;04/08/2018;10/08/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;8;3;11/08/2018;17/08/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;8;4;18/08/2018;24/08/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;8;5;25/08/2018;31/08/2018;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18;505,18
2018;9;1;01/09/2018;07/09/2018;492,92;492,92;477,58;492,92;492,92;477,58;492,92;492,92;477,58;492,92;492,92;485,7
2018;9;2;08/09/2018;14/09/2018;504,14;504,14;482,5;504,14;504,14;482,5;504,14;504,14;482,5;504,14;504,14;482,5
2018;9;3;15/09/2018;21/09/2018;500,45;500,45;476,39;500,45;500,45;476,39;500,45;500,45;476,39;500,45;500,45;476,39
2018;9;4;22/09/2018;28/09/2018;446,91;446,91;433,03;446,91;446,91;433,03;446,91;446,91;433,03;446,91;446,91;433,03
2018;10;1;29/09/2018;05/10/2018;389,68;389,68;380,85;389,68;389,68;380,85;389,68;389,68;380,85;389,68;389,68;380,85
2018;10;2;06/10/2018;12/10/2018;328;328;322,3;328;328;322,3;328;328;322,3;328;328;322,3
2018;10;3;13/10/2018;19/10/2018;274,96;274,96;262,07;274,96;274,96;262,07;274,96;274,96;262,07;274,96;274,96;262,07
2018;10;4;20/10/2018;26/10/2018;232,77;232,77;224,34;232,77;232,77;224,34;232,77;232,77;224,34;232,77;232,77;224,34
2018;11;1;27/10/2018;02/11/2018;143,66;143,66;140,75;143,66;143,66;140,75;143,66;143,66;140,76;143,66;143,66;140,76
2018;11;2;03/11/2018;09/11/2018;151,52;151,52;147,16;151,52;151,52;147,16;151,52;151,52;147,16;151,52;151,52;147,16
2018;11;3;10/11/2018;16/11/2018;121,91;121,91;119,29;121,91;121,91;119,29;121,91;121,91;119,29;121,91;121,91;119,29
2018;11;4;17/11/2018;23/11/2018;120,74;120,74;116,52;120,74;120,74;116,52;120,74;120,74;116,52;120,74;120,74;116,52
2018;11;5;24/11/2018;30/11/2018;101,71;101,71;98,97;101,71;101,71;98,97;101,71;101,71;98,97;101,71;101,71;98,97
2018;12;1;01/12/2018;07/12/2018;59,43;59,43;58,36;59,43;59,43;58,36;59,43;59,43;58,68;59,43;59,43;58,36
2018;12;2;08/12/2018;14/12/2018;66,41;66,41;65,65;66,41;66,41;65,65;66,41;66,41;66,41;66,41;66,41;65,65
2018;12;3;15/12/2018;21/12/2018;80,19;80,19;77,36;80,19;80,19;77,36;80,19;80,19;77,36;40,16;40,16;40,16
2018;12;4;22/12/2018;28/12/2018;88,14;88,14;85,99;88,14;88,14;85,99;88,14;88,14;85,99;40,16;40,16;40,16
2019;1;1;29/12/2018;04/01/2019;140;139,23;134,02;140;139,23;134,02;53,86;53,86;53,86;53,86;53,86;53,86
2019;1;2;05/01/2019;11/01/2019;141,12;140,15;136,91;141,12;140,15;136,91;103,89;103,89;103,89;103,89;103,89;103,89
2019;1;3;12/01/2019;18/01/2019;168,84;167,82;163,94;168,84;167,82;163,94;80,44;80,44;80,44;80,44;80,44;80,44
2019;1;4;19/01/2019;25/01/2019;183,43;181,91;174,72;183,43;181,91;174,72;42,35;42,35;42,35;42,35;42,35;42,35
2019;2;1;26/01/2019;01/02/2019;344,2;339,93;332,05;344,2;339,93;332,05;137,55;137,55;137,55;85,56;85,56;80,44
2019;2;2;02/02/2019;08/02/2019;462,93;457,27;442,83;462,93;457,27;442,84;141,05;141,05;141,05;42,35;42,35;42,35
2019;2;3;09/02/2019;15/02/2019;513,89;513,89;507,58;513,89;513,89;507,58;178,71;178,71;178,71;48,14;48,14;48,14
2019;2;4;16/02/2019;22/02/2019;484,09;478,04;464,78;484,09;478,04;464,78;164,36;164,36;164,36;42,35;42,35;42,35
2019;3;1;23/02/2019;01/03/2019;346,37;341,66;334,86;346,37;341,66;334,86;178,71;178,71;178,71;42,35;42,35;42,35
2019;3;2;02/03/2019;08/03/2019;255,9;255,28;248,93;255,9;255,28;248,93;164,36;164,36;164,36;42,35;42,35;42,35
2019;3;3;09/03/2019;15/03/2019;256,38;252,41;245,66;256,38;252,41;245,66;160,22;160,22;160,22;42,35;42,35;42,35
2019;3;4;16/03/2019;22/03/2019;207,53;204,78;191,78;207,53;204,78;191,78;160,22;160,22;160,22;42,35;42,35;42,35
2019;3;5;23/03/2019;29/03/2019;233,7;233,7;225,59;233,7;233,7;225,59;160,22;160,22;160,22;42,35;42,35;42,35
2019;4;1;30/03/2019;05/04/2019;215,73;214,69;205,52;215,73;214,69;205,52;42,35;42,35;42,35;42,35;42,35;42,35
2019;4;2;06/04/2019;12/04/2019;185,7;185,33;176,86;185,7;185,33;176,86;42,35;42,35;42,35;42,35;42,35;42,35
2019;4;3;13/04/2019;19/04/2019;192,35;190,22;183,31;192,35;190,22;183,31;42,35;42,35;42,35;42,35;42,35;42,35
2019;4;4;20/04/2019;26/04/2019;176,04;175,88;168,42;176,04;175,88;168,42;42,35;42,35;42,35;42,35;42,35;42,35
2019;5;1;27/04/2019;03/05/2019;146,81;145,28;138,64;146,81;145,28;138,64;42,35;42,35;42,35;42,35;42,35;42,35
2019;5;2;04/05/2019;10/05/2019;180,38;177,08;169,46;180,38;177,08;169,46;42,35;42,35;42,35;42,35;42,35;42,35
2019;5;3;11/05/2019;17/05/2019;101,24;100,24;94,9;101,24;100,24;94,9;42,35;42,35;42,35;42,35;42,35;42,35
2019;5;4;18/05/2019;24/05/2019;140,34;140,26;130,77;140,34;140,26;130,77;80,44;80,44;80,44;80,44;80,44;80,44
2019;5;5;25/05/2019;31/05/2019;137,39;133,85;118,65;137,39;133,85;118,65;42,35;42,35;42,35;42,35;42,35;42,35
2019;6;1;01/06/2019;07/06/2019;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35
2019;6;2;08/06/2019;14/06/2019;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35;42,35
2019;6;3;15/06/2019;21/06/2019;78,89;78,89;78;78,89;78,89;78;78,89;78,89;78;78,89;78,89;78
2019;6;4;22/06/2019;28/06/2019;126,92;126,92;122,44;126,92;126,92;122,44;126,92;126,92;122,44;126,92;126,92;122,44
2019;7;1;29/06/2019;05/07/2019;172,44;172,44;169,08;172,44;172,44;169,08;172,44;172,44;169,08;172,44;172,44;169,08
2019;7;2;06/07/2019;12/07/2019;179,49;179,49;175,25;179,49;179,49;175,25;179,49;179,49;175,25;179,49;179,49;175,25
2019;7;3;13/07/2019;19/07/2019;176,9;176,9;172,73;176,9;176,9;172,73;176,9;176,9;172,73;176,9;176,9;172,73
2019;7;4;20/07/2019;26/07/2019;188,01;188,01;183,92;188,01;188,01;183,92;188,01;188,01;183,92;188,01;188,01;183,92
2019;8;1;27/07/2019;02/08/2019;229,33;229,33;219,62;229,33;229,33;219,62;174,61;174,61;174,61;174,61;174,61;174,61
2019;8;2;03/08/2019;09/08/2019;240,77;240,77;230,86;240,77;240,77;230,86;217,98;217,98;217,98;217,98;217,98;217,98
2019;8;3;10/08/2019;16/08/2019;236,96;236,96;228,77;236,96;236,96;228,77;217,98;217,98;217,98;217,98;217,98;217,98
2019;8;4;17/08/2019;23/08/2019;244,68;244,68;236,53;244,68;244,68;236,53;223,39;223,39;223,39;223,39;223,39;223,39
2019;8;5;24/08/2019;30/08/2019;251,98;251,58;241,17;251,98;251,58;241,17;198,37;198,37;198,37;198,37;198,37;198,37
2019;9;1;31/08/2019;06/09/2019;203,48;203,48;197,63;203,48;203,48;197,63;203,48;203,48;196,88;203,48;203,48;196,88
2019;9;2;07/09/2019;13/09/2019;214,75;214,75;206,26;214,75;214,75;206,26;214,75;214,75;206,26;214,75;214,75;206,26
2019;9;3;14/09/2019;20/09/2019;228,92;228,92;221,85;228,92;228,92;221,85;224,84;224,84;217,37;224,84;224,84;217,37
2019;9;4;21/09/2019;27/09/2019;234,72;234,72;227,15;234,72;234,72;227,15;234,72;234,72;227,15;234,72;234,72;227,15
2019;10;1;28/09/2019;04/10/2019;241,94;241,94;233,7;241,94;241,94;233,7;241,94;241,94;233,7;241,94;241,94;233,7
2019;10;2;05/10/2019;11/10/2019;274,4;274,4;266,93;274,4;274,4;266,93;274,4;274,4;266,93;274,4;274,4;266,93
2019;10;3;12/10/2019;18/10/2019;278,53;278,53;268;278,53;278,53;268;278,53;278,53;268;278,53;278,53;268
2019;10;4;19/10/2019;25/10/2019;277,29;277,29;269,36;277,29;277,29;269,36;277,29;277,29;269,36;277,29;277,29;269,36
2019;11;1;26/10/2019;01/11/2019;305,73;305,73;297,16;305,73;305,73;297,16;305,73;305,73;297,16;305,73;305,73;297,16
2019;11;2;02/11/2019;08/11/2019;339,29;338,07;330,63;339,29;338,07;330,63;339,29;338,07;330,63;339,29;338,07;330,63
2019;11;3;09/11/2019;15/11/2019;313,48;310,17;305,57;313,48;310,17;305,57;313,48;310,17;305,57;313,48;310,17;305,57
2019;11;4;16/11/2019;22/11/2019;329,09;325,62;318,23;329,09;325,62;318,23;329,09;325,62;318,23;329,09;325,62;318,23
2019;11;5;23/11/2019;29/11/2019;319,57;317,84;315,96;319,57;317,84;315,96;319,57;317,84;315,96;319,57;317,84;315,96
2019;12;1;30/11/2019;06/12/2019;236,29;236,29;233,62;236,29;236,29;233,62;236,29;236,29;233,62;236,29;236,29;233,62
2019;12;2;07/12/2019;13/12/2019;218,56;218,56;216,53;218,56;218,56;216,53;218,56;218,56;216,53;218,56;218,56;216,53
2019;12;3;14/12/2019;20/12/2019;227,8;227,8;225,33;227,8;227,8;225,33;227,8;227,8;225,33;227,8;227,8;225,33
2019;12;4;21/12/2019;27/12/2019;196,39;196,39;194,17;196,39;196,39;194,17;196,39;196,39;194,17;196,39;196,39;194,17
2020;1;1;28/12/2019;03/01/2020;294,99;294,02;287,17;294,99;294,02;287,17;294,99;294,02;287,17;294,99;294,02;287,17
2020;1;2;04/01/2020;10/01/2020;372,89;370,48;365,27;372,89;370,48;365,27;372,89;370,48;365,27;372,89;370,48;365,27
2020;1;3;11/01/2020;17/01/2020;274,63;270,96;263,77;274,63;270,96;263,77;274,63;270,96;263,77;274,63;270,96;263,77
2020;1;4;18/01/2020;24/01/2020;362,03;356,87;351,38;362,03;356,87;351,38;362,03;356,87;351,38;362,03;356,87;351,38
2020;1;5;25/01/2020;31/01/2020;340,67;335,88;327,64;340,67;335,88;327,64;340,67;333,25;327,64;340,67;333,25;327,64
2020;2;1;01/02/2020;07/02/2020;194,01;192,01;188,88;194,01;192,19;188,88;194,01;192,01;188,88;194,01;192;188,88
2020;2;2;08/02/2020;14/02/2020;154,21;151,1;148,7;200,34;197,08;148,7;154,21;151,1;148,7;151,03;151,03;148,7
2020;2;3;15/02/2020;21/02/2020;149,81;149,27;142,58;200,24;196,73;142,58;149,81;144,89;142,58;132,63;132,63;132,63
2020;2;4;22/02/2020;28/02/2020;149,59;145,87;141,05;235,35;230,22;141,05;126,79;126,13;125,33;39,68;39,68;39,68
2020;3;1;29/02/2020;06/03/2020;60,35;59,34;57,34;76,13;75,46;57,34;60,35;59,34;57,34;57,34;57,34;57,34
2020;3;2;07/03/2020;13/03/2020;90,43;88,46;83,72;230,47;228,12;83,72;85,58;85,58;83,72;39,68;39,68;39,68
2020;3;3;14/03/2020;20/03/2020;103,78;103,13;98,16;348,16;340,79;98,16;99,74;99,74;98,16;39,68;39,68;39,68
2020;3;4;21/03/2020;27/03/2020;105,7;105,46;98,22;303,41;298,2;98,22;39,68;39,68;39,68;39,68;39,68;39,68
2020;4;1;28/03/2020;03/04/2020;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68
2020;4;2;04/04/2020;10/04/2020;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68
2020;4;3;11/04/2020;17/04/2020;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68
2020;4;4;18/04/2020;24/04/2020;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68
2020;5;1;25/04/2020;01/05/2020;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68;39,68
2020;5;2;02/05/2020;08/05/2020;66;63,94;39,68;66;63,94;39,68;39,68;39,68;39,68;39,68;39,68;39,68
2020;5;3;09/05/2020;15/05/2020;79,42;77,62;39,68;79,42;77,62;39,68;39,68;39,68;39,68;39,68;39,68;39,68
2020;5;4;16/05/2020;22/05/2020;87,41;86,04;68,91;87,41;86,04;68,91;39,68;39,68;39,68;39,68;39,68;39,68
2020;5;5;23/05/2020;29/05/2020;100,3;99,27;80,85;100,3;99,27;80,85;39,68;39,68;39,68;39,68;39,68;39,68
2020;6;1;30/05/2020;05/06/2020;113,35;112,2;93,11;113,35;112,2;93,11;39,68;39,68;39,68;39,68;39,68;39,68
2020;6;2;06/06/2020;12/06/2020;120,89;119,31;110,06;120,89;119,31;110,06;39,68;39,68;39,68;39,68;39,68;39,68
2020;6;3;13/06/2020;19/06/2020;132,24;130,55;122,76;132,24;130,55;122,76;86,21;86,21;86,21;86,21;86,21;86,21
2020;6;4;20/06/2020;26/06/2020;121,48;119,63;114,1;121,48;119,63;114,1;89,07;89,07;89,07;89,07;89,07;89,07
2020;7;1;27/06/2020;03/07/2020;98,19;97,58;94,82;98,19;97,58;94,82;92,29;89,94;89,75;94,82;94,82;94,82
2020;7;2;04/07/2020;10/07/2020;84,41;84,12;82,92;84,41;84,12;82,93;84,41;84,11;82,92;84,41;84,11;82,92
